Timestamp,TransactionID,Currency,Amount,Method,Reference,AccountID,Type,CounterpartyID,LocalID
24/4/24 5:01,T3150,SGD,79.85,CreditCard,ProductB,SimAccount01,Sales,CPT2150,ACCOUNTSECRETKEY01
24/4/24 5:35,T3151,SGD,60.94,CreditCard,ProductB,SimAccount03,Sales,CPT2151,ACCOUNTSECRETKEY01
24/4/24 7:09,T3152,SGD,53.66,CreditCard,ProductC,SimAccount01,Sales,CPT2152,ACCOUNTSECRETKEY01
24/4/24 7:43,T3153,SGD,89.66,CreditCard,ProductC,SimAccount01,Sales,CPT2153,ACCOUNTSECRETKEY01
24/4/24 8:46,T3154,SGD,77.47,CreditCard,ProductA,SimAccount01,Sales,CPT2154,ACCOUNTSECRETKEY01
24/4/24 9:17,T3155,SGD,68.19,CreditCard,ProductB,SimAccount01,Cost,CPT2155,ACCOUNTSECRETKEY01
24/4/24 9:57,T3156,SGD,76.23,CreditCard,ProductC,SimAccount03,Sales,CPT2156,ACCOUNTSECRETKEY01
24/4/24 10:19,T3157,SGD,92.44,CreditCard,ProductA,SimAccount01,Sales,CPT2157,ACCOUNTSECRETKEY01
24/4/24 12:23,T3158,SGD,68.27,CreditCard,ProductB,SimAccount01,Sales,CPT2158,ACCOUNTSECRETKEY01
24/4/24 14:14,T3159,SGD,67.72,CreditCard,ProductC,SimAccount01,Sales,CPT2159,ACCOUNTSECRETKEY01
24/4/24 15:13,T3160,SGD,86.41,CreditCard,ProductA,SimAccount03,Sales,CPT2160,ACCOUNTSECRETKEY01
24/4/24 16:54,T3161,SGD,64.3,CreditCard,ProductC,SimAccount01,Sales,CPT2161,ACCOUNTSECRETKEY01
24/4/24 18:57,T3162,SGD,94.67,CreditCard,ProductA,SimAccount01,Sales,CPT2162,ACCOUNTSECRETKEY01
24/4/24 20:38,T3163,SGD,96.01,CreditCard,ProductA,SimAccount01,Sales,CPT2163,ACCOUNTSECRETKEY01
24/4/24 20:38,T3164,SGD,83.12,CreditCard,ProductA,SimAccount03,Sales,CPT2164,ACCOUNTSECRETKEY01
24/4/24 21:28,T3165,SGD,88.93,CreditCard,ProductA,SimAccount03,Sales,CPT2165,ACCOUNTSECRETKEY01
24/4/24 22:14,T3166,SGD,92.63,CreditCard,ProductB,SimAccount03,Sales,CPT2166,ACCOUNTSECRETKEY01
25/4/24 0:23,T3167,SGD,97.17,CreditCard,ProductA,SimAccount01,Sales,CPT2167,ACCOUNTSECRETKEY01
25/4/24 0:50,T3168,SGD,90.49,CreditCard,ProductB,SimAccount03,Sales,CPT2168,ACCOUNTSECRETKEY01
25/4/24 0:55,T3169,SGD,52.35,CreditCard,ProductB,SimAccount03,Sales,CPT2169,ACCOUNTSECRETKEY01
25/4/24 2:17,T3170,SGD,87.42,CreditCard,ProductB,SimAccount01,Sales,CPT2170,ACCOUNTSECRETKEY01
25/4/24 4:27,T3171,SGD,63.86,CreditCard,ProductC,SimAccount03,Sales,CPT2171,ACCOUNTSECRETKEY01
25/4/24 5:56,T3172,SGD,52.74,CreditCard,ProductA,SimAccount03,Sales,CPT2172,ACCOUNTSECRETKEY01
25/4/24 7:19,T3173,SGD,76.76,CreditCard,ProductB,SimAccount01,Sales,CPT2173,ACCOUNTSECRETKEY01
25/4/24 7:37,T3174,SGD,69.16,CreditCard,ProductA,SimAccount03,Sales,CPT2174,ACCOUNTSECRETKEY01
25/4/24 8:43,T3175,SGD,79.96,CreditCard,ProductB,SimAccount03,Sales,CPT2175,ACCOUNTSECRETKEY01
25/4/24 10:35,T3176,SGD,62.23,CreditCard,ProductB,SimAccount01,Sales,CPT2176,ACCOUNTSECRETKEY01
25/4/24 12:34,T3177,SGD,50.1,CreditCard,ProductC,SimAccount03,Sales,CPT2177,ACCOUNTSECRETKEY01
25/4/24 13:13,T3178,SGD,79.62,CreditCard,ProductB,SimAccount01,Sales,CPT2178,ACCOUNTSECRETKEY01
25/4/24 14:54,T3179,SGD,94.77,CreditCard,ProductA,SimAccount03,Sales,CPT2179,ACCOUNTSECRETKEY01
25/4/24 16:37,T3180,SGD,76.5,CreditCard,ProductC,SimAccount03,Sales,CPT2180,ACCOUNTSECRETKEY01
25/4/24 18:43,T3181,SGD,72.25,CreditCard,ProductA,SimAccount01,Sales,CPT2181,ACCOUNTSECRETKEY01
25/4/24 21:06,T3182,SGD,85.26,CreditCard,ProductB,SimAccount03,Sales,CPT2182,ACCOUNTSECRETKEY01
25/4/24 22:52,T3183,SGD,97.59,CreditCard,ProductB,SimAccount01,Sales,CPT2183,ACCOUNTSECRETKEY01
26/4/24 0:12,T3184,SGD,69.16,CreditCard,ProductA,SimAccount03,Sales,CPT2184,ACCOUNTSECRETKEY01
26/4/24 0:23,T3185,SGD,99.09,CreditCard,ProductA,SimAccount03,Sales,CPT2185,ACCOUNTSECRETKEY01
26/4/24 1:30,T3186,SGD,72.57,CreditCard,ProductB,SimAccount03,Cost,CPT2186,ACCOUNTSECRETKEY01
26/4/24 3:20,T3187,SGD,65,CreditCard,ProductC,SimAccount03,Sales,CPT2187,ACCOUNTSECRETKEY01
26/4/24 5:40,T3188,SGD,88.6,CreditCard,ProductB,SimAccount03,Sales,CPT2188,ACCOUNTSECRETKEY01
26/4/24 7:52,T3189,SGD,56.44,CreditCard,ProductA,SimAccount03,Sales,CPT2189,ACCOUNTSECRETKEY01
26/4/24 8:32,T3190,SGD,90.57,CreditCard,ProductA,SimAccount01,Sales,CPT2190,ACCOUNTSECRETKEY01
26/4/24 10:38,T3191,SGD,60.77,CreditCard,ProductA,SimAccount03,Sales,CPT2191,ACCOUNTSECRETKEY01
26/4/24 11:04,T3192,SGD,53.26,CreditCard,ProductB,SimAccount03,Sales,CPT2192,ACCOUNTSECRETKEY01
26/4/24 11:22,T3193,SGD,70.25,CreditCard,ProductA,SimAccount03,Sales,CPT2193,ACCOUNTSECRETKEY01
26/4/24 12:49,T3194,SGD,85.91,CreditCard,ProductC,SimAccount03,Sales,CPT2194,ACCOUNTSECRETKEY01
26/4/24 14:05,T3195,SGD,82.68,CreditCard,ProductB,SimAccount01,Sales,CPT2195,ACCOUNTSECRETKEY01
26/4/24 16:13,T3196,SGD,68.33,CreditCard,ProductA,SimAccount03,Cost,CPT2196,ACCOUNTSECRETKEY01
26/4/24 17:45,T3197,SGD,70.9,CreditCard,ProductA,SimAccount01,Sales,CPT2197,ACCOUNTSECRETKEY01
26/4/24 19:19,T3198,SGD,89.97,CreditCard,ProductA,SimAccount01,Sales,CPT2198,ACCOUNTSECRETKEY01
26/4/24 20:42,T3199,SGD,73.26,CreditCard,ProductA,SimAccount03,Sales,CPT2199,ACCOUNTSECRETKEY01
26/4/24 22:16,T3200,SGD,95.33,CreditCard,ProductA,SimAccount03,Sales,CPT2200,ACCOUNTSECRETKEY01
26/4/24 23:08,T3201,SGD,58.55,CreditCard,ProductA,SimAccount01,Cost,CPT2201,ACCOUNTSECRETKEY01
27/4/24 0:28,T3202,SGD,77.08,CreditCard,ProductB,SimAccount01,Sales,CPT2202,ACCOUNTSECRETKEY01
27/4/24 1:54,T3203,SGD,72.98,CreditCard,ProductB,SimAccount01,Cost,CPT2203,ACCOUNTSECRETKEY01
27/4/24 2:15,T3204,SGD,65.05,CreditCard,ProductB,SimAccount03,Sales,CPT2204,ACCOUNTSECRETKEY01
27/4/24 4:04,T3205,SGD,54.51,CreditCard,ProductA,SimAccount03,Sales,CPT2205,ACCOUNTSECRETKEY01
27/4/24 5:14,T3206,SGD,56.56,CreditCard,ProductB,SimAccount03,Sales,CPT2206,ACCOUNTSECRETKEY01
27/4/24 6:28,T3207,SGD,53.86,CreditCard,ProductA,SimAccount03,Sales,CPT2207,ACCOUNTSECRETKEY01
27/4/24 8:26,T3208,SGD,99.55,CreditCard,ProductA,SimAccount03,Sales,CPT2208,ACCOUNTSECRETKEY01
27/4/24 8:54,T3209,SGD,80.58,CreditCard,ProductC,SimAccount03,Sales,CPT2209,ACCOUNTSECRETKEY01
27/4/24 8:58,T3210,SGD,74.48,CreditCard,ProductA,SimAccount03,Cost,CPT2210,ACCOUNTSECRETKEY01
27/4/24 10:48,T3211,SGD,55.8,CreditCard,ProductB,SimAccount03,Sales,CPT2211,ACCOUNTSECRETKEY01
27/4/24 13:08,T3212,SGD,77.68,CreditCard,ProductC,SimAccount01,Sales,CPT2212,ACCOUNTSECRETKEY01
27/4/24 14:21,T3213,SGD,94.06,CreditCard,ProductB,SimAccount01,Sales,CPT2213,ACCOUNTSECRETKEY01
27/4/24 15:28,T3214,SGD,59.63,CreditCard,ProductA,SimAccount03,Sales,CPT2214,ACCOUNTSECRETKEY01
27/4/24 15:47,T3215,SGD,87.51,CreditCard,ProductA,SimAccount03,Sales,CPT2215,ACCOUNTSECRETKEY01
27/4/24 17:08,T3216,SGD,83.17,CreditCard,ProductA,SimAccount01,Sales,CPT2216,ACCOUNTSECRETKEY01
27/4/24 17:12,T3217,SGD,70.03,CreditCard,ProductA,SimAccount03,Sales,CPT2217,ACCOUNTSECRETKEY01
27/4/24 18:48,T3218,SGD,93.85,CreditCard,ProductA,SimAccount03,Sales,CPT2218,ACCOUNTSECRETKEY01
27/4/24 20:18,T3219,SGD,54.34,CreditCard,ProductA,SimAccount01,Cost,CPT2219,ACCOUNTSECRETKEY01
27/4/24 22:33,T3220,SGD,55.99,CreditCard,ProductB,SimAccount03,Sales,CPT2220,ACCOUNTSECRETKEY01
27/4/24 22:40,T3221,SGD,88.96,CreditCard,ProductB,SimAccount03,Sales,CPT2221,ACCOUNTSECRETKEY01
28/4/24 0:37,T3222,SGD,54.88,CreditCard,ProductB,SimAccount01,Sales,CPT2222,ACCOUNTSECRETKEY01
28/4/24 0:43,T3223,SGD,71.22,CreditCard,ProductA,SimAccount03,Sales,CPT2223,ACCOUNTSECRETKEY01
28/4/24 1:24,T3224,SGD,85.78,CreditCard,ProductA,SimAccount01,Sales,CPT2224,ACCOUNTSECRETKEY01
28/4/24 2:19,T3225,SGD,64.29,CreditCard,ProductB,SimAccount03,Sales,CPT2225,ACCOUNTSECRETKEY01
28/4/24 4:41,T3226,SGD,63.84,CreditCard,ProductB,SimAccount03,Sales,CPT2226,ACCOUNTSECRETKEY01
28/4/24 5:10,T3227,SGD,92.92,CreditCard,ProductA,SimAccount03,Sales,CPT2227,ACCOUNTSECRETKEY01
28/4/24 5:46,T3228,SGD,66.7,CreditCard,ProductA,SimAccount03,Sales,CPT2228,ACCOUNTSECRETKEY01
28/4/24 6:30,T3229,SGD,84.46,CreditCard,ProductA,SimAccount01,Sales,CPT2229,ACCOUNTSECRETKEY01
28/4/24 6:58,T3230,SGD,85.81,CreditCard,ProductA,SimAccount01,Sales,CPT2230,ACCOUNTSECRETKEY01
28/4/24 7:11,T3231,SGD,72.19,CreditCard,ProductA,SimAccount03,Sales,CPT2231,ACCOUNTSECRETKEY01
28/4/24 7:17,T3232,SGD,69.61,CreditCard,ProductC,SimAccount03,Sales,CPT2232,ACCOUNTSECRETKEY01
28/4/24 8:07,T3233,SGD,77.97,CreditCard,ProductB,SimAccount03,Sales,CPT2233,ACCOUNTSECRETKEY01
28/4/24 10:02,T3234,SGD,66.07,CreditCard,ProductA,SimAccount03,Sales,CPT2234,ACCOUNTSECRETKEY01
28/4/24 10:33,T3235,SGD,95.69,CreditCard,ProductA,SimAccount03,Sales,CPT2235,ACCOUNTSECRETKEY01
28/4/24 11:01,T3236,SGD,78.01,CreditCard,ProductB,SimAccount03,Cost,CPT2236,ACCOUNTSECRETKEY01
28/4/24 13:24,T3237,SGD,59.51,CreditCard,ProductC,SimAccount01,Sales,CPT2237,ACCOUNTSECRETKEY01
28/4/24 14:18,T3238,SGD,88.98,CreditCard,ProductA,SimAccount03,Sales,CPT2238,ACCOUNTSECRETKEY01
28/4/24 14:30,T3239,SGD,66.23,CreditCard,ProductA,SimAccount01,Sales,CPT2239,ACCOUNTSECRETKEY01
28/4/24 15:44,T3240,SGD,99.27,CreditCard,ProductA,SimAccount01,Sales,CPT2240,ACCOUNTSECRETKEY01
28/4/24 17:32,T3241,SGD,80.63,CreditCard,ProductC,SimAccount01,Sales,CPT2241,ACCOUNTSECRETKEY01
28/4/24 17:50,T3242,SGD,73.3,CreditCard,ProductB,SimAccount03,Sales,CPT2242,ACCOUNTSECRETKEY01
28/4/24 18:31,T3243,SGD,62.98,CreditCard,ProductB,SimAccount03,Sales,CPT2243,ACCOUNTSECRETKEY01
28/4/24 20:22,T3244,SGD,82.65,CreditCard,ProductA,SimAccount01,Sales,CPT2244,ACCOUNTSECRETKEY01
28/4/24 22:06,T3245,SGD,69.13,CreditCard,ProductA,SimAccount03,Sales,CPT2245,ACCOUNTSECRETKEY01
28/4/24 23:25,T3246,SGD,85.4,CreditCard,ProductC,SimAccount01,Sales,CPT2246,ACCOUNTSECRETKEY01
29/4/24 1:25,T3247,SGD,89.26,CreditCard,ProductA,SimAccount03,Sales,CPT2247,ACCOUNTSECRETKEY01
29/4/24 3:03,T3248,SGD,62.59,CreditCard,ProductB,SimAccount01,Sales,CPT2248,ACCOUNTSECRETKEY01
29/4/24 3:44,T3249,SGD,50.97,CreditCard,ProductA,SimAccount01,Sales,CPT2249,ACCOUNTSECRETKEY01
29/4/24 4:51,T3250,SGD,97.53,CreditCard,ProductC,SimAccount03,Sales,CPT2250,ACCOUNTSECRETKEY01
29/4/24 6:12,T3251,SGD,71.87,CreditCard,ProductC,SimAccount01,Sales,CPT2251,ACCOUNTSECRETKEY01
29/4/24 8:08,T3252,SGD,83.92,CreditCard,ProductB,SimAccount01,Sales,CPT2252,ACCOUNTSECRETKEY01
29/4/24 9:43,T3253,SGD,99.35,CreditCard,ProductA,SimAccount03,Sales,CPT2253,ACCOUNTSECRETKEY01
29/4/24 11:04,T3254,SGD,55.75,CreditCard,ProductA,SimAccount03,Sales,CPT2254,ACCOUNTSECRETKEY01
29/4/24 11:22,T3255,SGD,71.32,CreditCard,ProductA,SimAccount01,Sales,CPT2255,ACCOUNTSECRETKEY01
29/4/24 12:02,T3256,SGD,76.68,CreditCard,ProductA,SimAccount03,Sales,CPT2256,ACCOUNTSECRETKEY01
29/4/24 12:14,T3257,SGD,71.11,CreditCard,ProductA,SimAccount03,Sales,CPT2257,ACCOUNTSECRETKEY01
29/4/24 12:40,T3258,SGD,74.76,CreditCard,ProductC,SimAccount03,Sales,CPT2258,ACCOUNTSECRETKEY01
29/4/24 13:57,T3259,SGD,67.41,CreditCard,ProductC,SimAccount01,Sales,CPT2259,ACCOUNTSECRETKEY01
29/4/24 14:08,T3260,SGD,62.1,CreditCard,ProductA,SimAccount01,Sales,CPT2260,ACCOUNTSECRETKEY01
29/4/24 16:00,T3261,SGD,56.86,CreditCard,ProductB,SimAccount03,Sales,CPT2261,ACCOUNTSECRETKEY01
29/4/24 16:21,T3262,SGD,94.29,CreditCard,ProductC,SimAccount03,Sales,CPT2262,ACCOUNTSECRETKEY01
29/4/24 16:24,T3263,SGD,72.07,CreditCard,ProductB,SimAccount03,Sales,CPT2263,ACCOUNTSECRETKEY01
29/4/24 18:48,T3264,SGD,67.07,CreditCard,ProductB,SimAccount01,Sales,CPT2264,ACCOUNTSECRETKEY01
29/4/24 20:18,T3265,SGD,88.92,CreditCard,ProductB,SimAccount01,Sales,CPT2265,ACCOUNTSECRETKEY01
29/4/24 22:17,T3266,SGD,74.48,CreditCard,ProductA,SimAccount01,Sales,CPT2266,ACCOUNTSECRETKEY01
30/4/24 0:06,T3267,SGD,62.67,CreditCard,ProductB,SimAccount03,Sales,CPT2267,ACCOUNTSECRETKEY01
30/4/24 0:23,T3268,SGD,86.45,CreditCard,ProductB,SimAccount03,Sales,CPT2268,ACCOUNTSECRETKEY01
30/4/24 2:17,T3269,SGD,88.86,CreditCard,ProductB,SimAccount01,Sales,CPT2269,ACCOUNTSECRETKEY01
30/4/24 3:00,T3270,SGD,83.8,CreditCard,ProductC,SimAccount01,Sales,CPT2270,ACCOUNTSECRETKEY01
30/4/24 3:35,T3271,SGD,80.18,CreditCard,ProductA,SimAccount03,Sales,CPT2271,ACCOUNTSECRETKEY01
30/4/24 5:15,T3272,SGD,61.44,CreditCard,ProductC,SimAccount01,Sales,CPT2272,ACCOUNTSECRETKEY01
30/4/24 6:26,T3273,SGD,85.72,CreditCard,ProductA,SimAccount01,Sales,CPT2273,ACCOUNTSECRETKEY01
30/4/24 6:48,T3274,SGD,98.49,CreditCard,ProductC,SimAccount03,Cost,CPT2274,ACCOUNTSECRETKEY01
30/4/24 8:16,T3275,SGD,72.69,CreditCard,ProductC,SimAccount03,Sales,CPT2275,ACCOUNTSECRETKEY01
30/4/24 10:26,T3276,SGD,57.84,CreditCard,ProductA,SimAccount01,Sales,CPT2276,ACCOUNTSECRETKEY01
30/4/24 12:19,T3277,SGD,67.51,CreditCard,ProductB,SimAccount01,Sales,CPT2277,ACCOUNTSECRETKEY01
30/4/24 13:52,T3278,SGD,56.73,CreditCard,ProductC,SimAccount03,Sales,CPT2278,ACCOUNTSECRETKEY01
30/4/24 15:56,T3279,SGD,93.22,CreditCard,ProductA,SimAccount03,Sales,CPT2279,ACCOUNTSECRETKEY01
30/4/24 16:07,T3280,SGD,90.05,CreditCard,ProductB,SimAccount01,Sales,CPT2280,ACCOUNTSECRETKEY01
30/4/24 16:51,T3281,SGD,77.06,CreditCard,ProductC,SimAccount03,Sales,CPT2281,ACCOUNTSECRETKEY01
30/4/24 18:39,T3282,SGD,60.26,CreditCard,ProductB,SimAccount03,Sales,CPT2282,ACCOUNTSECRETKEY01
30/4/24 20:51,T3283,SGD,50.99,CreditCard,ProductC,SimAccount01,Sales,CPT2283,ACCOUNTSECRETKEY01
30/4/24 21:08,T3284,SGD,97.54,CreditCard,ProductA,SimAccount03,Sales,CPT2284,ACCOUNTSECRETKEY01
30/4/24 23:18,T3285,SGD,54.38,CreditCard,ProductB,SimAccount01,Sales,CPT2285,ACCOUNTSECRETKEY01
1/5/24 0:38,T3286,SGD,51.23,CreditCard,ProductC,SimAccount03,Sales,CPT2286,ACCOUNTSECRETKEY01
1/5/24 1:47,T3287,SGD,70.61,CreditCard,ProductB,SimAccount01,Sales,CPT2287,ACCOUNTSECRETKEY01
1/5/24 3:05,T3288,SGD,84.21,CreditCard,ProductA,SimAccount03,Sales,CPT2288,ACCOUNTSECRETKEY01
1/5/24 3:56,T3289,SGD,89.55,CreditCard,ProductA,SimAccount01,Sales,CPT2289,ACCOUNTSECRETKEY01
1/5/24 3:59,T3290,SGD,97.11,CreditCard,ProductB,SimAccount01,Sales,CPT2290,ACCOUNTSECRETKEY01
1/5/24 5:11,T3291,SGD,87.63,CreditCard,ProductB,SimAccount03,Sales,CPT2291,ACCOUNTSECRETKEY01
1/5/24 5:50,T3292,SGD,81.62,CreditCard,ProductA,SimAccount03,Sales,CPT2292,ACCOUNTSECRETKEY01
1/5/24 6:49,T3293,SGD,57.61,CreditCard,ProductA,SimAccount03,Sales,CPT2293,ACCOUNTSECRETKEY01
1/5/24 7:03,T3294,SGD,65.46,CreditCard,ProductA,SimAccount03,Sales,CPT2294,ACCOUNTSECRETKEY01
1/5/24 7:18,T3295,SGD,50.53,CreditCard,ProductA,SimAccount03,Sales,CPT2295,ACCOUNTSECRETKEY01
1/5/24 9:28,T3296,SGD,94.49,CreditCard,ProductC,SimAccount03,Sales,CPT2296,ACCOUNTSECRETKEY01
1/5/24 11:09,T3297,SGD,94.4,CreditCard,ProductA,SimAccount03,Sales,CPT2297,ACCOUNTSECRETKEY01
1/5/24 13:17,T3298,SGD,63.22,CreditCard,ProductB,SimAccount03,Sales,CPT2298,ACCOUNTSECRETKEY01
1/5/24 15:05,T3299,SGD,83.13,CreditCard,ProductC,SimAccount01,Sales,CPT2299,ACCOUNTSECRETKEY01
1/5/24 15:43,T3300,SGD,52.22,CreditCard,ProductB,SimAccount01,Sales,CPT2300,ACCOUNTSECRETKEY01
1/5/24 17:36,T3301,SGD,85.82,CreditCard,ProductC,SimAccount03,Sales,CPT2301,ACCOUNTSECRETKEY01
1/5/24 18:14,T3302,SGD,61.06,CreditCard,ProductB,SimAccount01,Sales,CPT2302,ACCOUNTSECRETKEY01
1/5/24 19:15,T3303,SGD,63.34,CreditCard,ProductA,SimAccount03,Sales,CPT2303,ACCOUNTSECRETKEY01
1/5/24 19:45,T3304,SGD,99.79,CreditCard,ProductC,SimAccount03,Sales,CPT2304,ACCOUNTSECRETKEY01
1/5/24 20:47,T3305,SGD,90.86,CreditCard,ProductB,SimAccount01,Sales,CPT2305,ACCOUNTSECRETKEY01
1/5/24 22:24,T3306,SGD,68.91,CreditCard,ProductC,SimAccount03,Sales,CPT2306,ACCOUNTSECRETKEY01
1/5/24 22:28,T3307,SGD,87.7,CreditCard,ProductA,SimAccount03,Sales,CPT2307,ACCOUNTSECRETKEY01
1/5/24 23:07,T3308,SGD,53.77,CreditCard,ProductA,SimAccount03,Sales,CPT2308,ACCOUNTSECRETKEY01
2/5/24 0:00,T3309,SGD,60.69,CreditCard,ProductA,SimAccount03,Sales,CPT2309,ACCOUNTSECRETKEY01
2/5/24 1:17,T3310,SGD,58.24,CreditCard,ProductA,SimAccount03,Sales,CPT2310,ACCOUNTSECRETKEY01
2/5/24 2:27,T3311,SGD,83.11,CreditCard,ProductB,SimAccount01,Sales,CPT2311,ACCOUNTSECRETKEY01
2/5/24 2:28,T3312,SGD,52.67,CreditCard,ProductB,SimAccount03,Sales,CPT2312,ACCOUNTSECRETKEY01
2/5/24 3:39,T3313,SGD,78.43,CreditCard,ProductB,SimAccount01,Sales,CPT2313,ACCOUNTSECRETKEY01
2/5/24 5:03,T3314,SGD,85.43,CreditCard,ProductA,SimAccount03,Sales,CPT2314,ACCOUNTSECRETKEY01
2/5/24 5:04,T3315,SGD,55.69,CreditCard,ProductA,SimAccount03,Cost,CPT2315,ACCOUNTSECRETKEY01
2/5/24 5:42,T3316,SGD,95.9,CreditCard,ProductB,SimAccount01,Sales,CPT2316,ACCOUNTSECRETKEY01
2/5/24 7:46,T3317,SGD,85.3,CreditCard,ProductA,SimAccount03,Sales,CPT2317,ACCOUNTSECRETKEY01
2/5/24 9:30,T3318,SGD,88.9,CreditCard,ProductA,SimAccount03,Sales,CPT2318,ACCOUNTSECRETKEY01
2/5/24 10:21,T3319,SGD,89.96,CreditCard,ProductC,SimAccount03,Sales,CPT2319,ACCOUNTSECRETKEY01
2/5/24 12:13,T3320,SGD,86.8,CreditCard,ProductB,SimAccount01,Sales,CPT2320,ACCOUNTSECRETKEY01
2/5/24 13:29,T3321,SGD,52.66,CreditCard,ProductA,SimAccount01,Sales,CPT2321,ACCOUNTSECRETKEY01
2/5/24 14:51,T3322,SGD,75.32,CreditCard,ProductB,SimAccount01,Sales,CPT2322,ACCOUNTSECRETKEY01
2/5/24 15:55,T3323,SGD,51.88,CreditCard,ProductC,SimAccount03,Sales,CPT2323,ACCOUNTSECRETKEY01
2/5/24 17:43,T3324,SGD,78.9,CreditCard,ProductA,SimAccount01,Sales,CPT2324,ACCOUNTSECRETKEY01
2/5/24 18:07,T3325,SGD,85.38,CreditCard,ProductB,SimAccount01,Sales,CPT2325,ACCOUNTSECRETKEY01
2/5/24 20:08,T3326,SGD,79.43,CreditCard,ProductB,SimAccount03,Sales,CPT2326,ACCOUNTSECRETKEY01
2/5/24 21:10,T3327,SGD,90.16,CreditCard,ProductC,SimAccount01,Sales,CPT2327,ACCOUNTSECRETKEY01
2/5/24 22:07,T3328,SGD,62.94,CreditCard,ProductA,SimAccount03,Sales,CPT2328,ACCOUNTSECRETKEY01
2/5/24 22:52,T3329,SGD,65.32,CreditCard,ProductA,SimAccount01,Sales,CPT2329,ACCOUNTSECRETKEY01
3/5/24 0:20,T3330,SGD,76.11,CreditCard,ProductA,SimAccount01,Sales,CPT2330,ACCOUNTSECRETKEY01
3/5/24 0:55,T3331,SGD,73.02,CreditCard,ProductC,SimAccount03,Sales,CPT2331,ACCOUNTSECRETKEY01
3/5/24 1:34,T3332,SGD,75.55,CreditCard,ProductB,SimAccount03,Sales,CPT2332,ACCOUNTSECRETKEY01
3/5/24 3:19,T3333,SGD,69.39,CreditCard,ProductB,SimAccount03,Sales,CPT2333,ACCOUNTSECRETKEY01
3/5/24 3:35,T3334,SGD,99.45,CreditCard,ProductC,SimAccount03,Sales,CPT2334,ACCOUNTSECRETKEY01
3/5/24 5:20,T3335,SGD,88.49,CreditCard,ProductA,SimAccount01,Sales,CPT2335,ACCOUNTSECRETKEY01
3/5/24 7:43,T3336,SGD,68.81,CreditCard,ProductB,SimAccount01,Sales,CPT2336,ACCOUNTSECRETKEY01
3/5/24 7:54,T3337,SGD,81.95,CreditCard,ProductB,SimAccount03,Sales,CPT2337,ACCOUNTSECRETKEY01
3/5/24 9:18,T3338,SGD,58.87,CreditCard,ProductC,SimAccount03,Sales,CPT2338,ACCOUNTSECRETKEY01
3/5/24 11:38,T3339,SGD,59.99,CreditCard,ProductB,SimAccount01,Sales,CPT2339,ACCOUNTSECRETKEY01
3/5/24 12:31,T3340,SGD,94.27,CreditCard,ProductB,SimAccount03,Sales,CPT2340,ACCOUNTSECRETKEY01
3/5/24 12:31,T3341,SGD,92.37,CreditCard,ProductA,SimAccount03,Sales,CPT2341,ACCOUNTSECRETKEY01
3/5/24 13:48,T3342,SGD,53.56,CreditCard,ProductA,SimAccount03,Sales,CPT2342,ACCOUNTSECRETKEY01
3/5/24 14:36,T3343,SGD,56.54,CreditCard,ProductB,SimAccount01,Sales,CPT2343,ACCOUNTSECRETKEY01
3/5/24 16:09,T3344,SGD,82.2,CreditCard,ProductC,SimAccount01,Sales,CPT2344,ACCOUNTSECRETKEY01
3/5/24 17:40,T3345,SGD,92.49,CreditCard,ProductA,SimAccount03,Sales,CPT2345,ACCOUNTSECRETKEY01
3/5/24 20:02,T3346,SGD,72.7,CreditCard,ProductB,SimAccount03,Sales,CPT2346,ACCOUNTSECRETKEY01
3/5/24 20:32,T3347,SGD,71.61,CreditCard,ProductA,SimAccount03,Sales,CPT2347,ACCOUNTSECRETKEY01
3/5/24 21:00,T3348,SGD,98.49,CreditCard,ProductA,SimAccount03,Sales,CPT2348,ACCOUNTSECRETKEY01
3/5/24 21:12,T3349,SGD,83,CreditCard,ProductA,SimAccount01,Sales,CPT2349,ACCOUNTSECRETKEY01
3/5/24 22:24,T3350,SGD,85.28,CreditCard,ProductA,SimAccount01,Sales,CPT2350,ACCOUNTSECRETKEY01
3/5/24 23:11,T3351,SGD,60.54,CreditCard,ProductA,SimAccount03,Sales,CPT2351,ACCOUNTSECRETKEY01
4/5/24 0:46,T3352,SGD,51.36,CreditCard,ProductC,SimAccount01,Sales,CPT2352,ACCOUNTSECRETKEY01
4/5/24 1:13,T3353,SGD,94.86,CreditCard,ProductA,SimAccount01,Sales,CPT2353,ACCOUNTSECRETKEY01
4/5/24 2:04,T3354,SGD,55.99,CreditCard,ProductB,SimAccount03,Cost,CPT2354,ACCOUNTSECRETKEY01
4/5/24 4:28,T3355,SGD,94.39,CreditCard,ProductC,SimAccount01,Sales,CPT2355,ACCOUNTSECRETKEY01
4/5/24 5:33,T3356,SGD,53.68,CreditCard,ProductA,SimAccount03,Sales,CPT2356,ACCOUNTSECRETKEY01
4/5/24 5:55,T3357,SGD,67.11,CreditCard,ProductA,SimAccount03,Sales,CPT2357,ACCOUNTSECRETKEY01
4/5/24 5:58,T3358,SGD,65.98,CreditCard,ProductC,SimAccount03,Sales,CPT2358,ACCOUNTSECRETKEY01
4/5/24 6:42,T3359,SGD,70.98,CreditCard,ProductB,SimAccount03,Sales,CPT2359,ACCOUNTSECRETKEY01
4/5/24 7:15,T3360,SGD,56.2,CreditCard,ProductA,SimAccount03,Sales,CPT2360,ACCOUNTSECRETKEY01
